date,headline,text,symbol,source_type,sentiment_score
2024-04-08,," IN No. : L51 
ANMOLE\“B% 
Web 
: www.anmolindialtd.com 
| Android 
: www.goo.g/DCvQBQ 
Date: 08"" April, 2024 
The Listing Department 
Corporate Service Department 
National Stock Exchange of India Ltd 
Bombay Stock Exchange Limited 
Exchange Plaza, C-1, Block G 
25"" Floor, P J Towers 
Bandra Kurla Complex, 
Dalal Street, Fort 
Bandra (E), Mumbai- 400051 
Mumbai- 400001 
NSE Scrip Code: ANMOL 
BSE Scrip Code: 542437 
Dear Sir/ Ma’am, 
Sub: Certificate under Regulation 74(5) of the SEBI (Depositories and Participants) Regulations, 2018 
for the quarter ended 31t March, 2024 
In Compliance with Regulation 74(5) of SEBI (Depositories and Participants) Regulations, 2018, we are 
forwarding herewith 
a copy of the 
Certificate dated 03"" April, 2024, received from M/s Bigshare 
Services Pvt Ltd, the Registrar and Share Transfer Agent of the Company, for the quarter ended 31° 
march, 2024. 
Kindly take the same on your record. 
Thanking You, 
For Anmol India Limit",ANMOL,nse,0.0
2024-02-23,, ,ANMOL,nse,0.0
2024-02-23,," Date: 23"" February, 2024 
X R 
‘I_N_F L5t 99!LC050h 
Mob, 
: +91-9435046554, 
9876434000 
ANMOL INDL& LD 
Web : www.anmolindialtd.com 
| Android 
;: www.goo.g/DCvQBQ 
To 
The Listing Department 
National Stock Exchange of India Ltd 
Exchange Plaza, C-1, Block G 
Bandra Kurla Complex, 
Bandra (E) 
Mumbai- 400051 
NSE Scrip Code: ANMOL 
To 
The Deputy Manager 
Corporate Services Department 
Bombay Stock Exchange Limited 
25"" Floor, P J Towers 
Dalal Street, Fort 
Mumbai- 400001 
BSE Scrip Code: 542437 
Subject: Intimation of Resignation of Mrs. Nidhi Chopra, Independent Director 
Dear Sir(s), 
Pursuant to Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 
2015, this is to inform that Mrs. Nidhi Chopra (DIN: 09075403), has tendered her resignation as Director 
of the Company with effect from 23 February, 2024. 
The Company has received the confirmation from Mrs. Nidhi Chopra, that there are no other material 
reasons f",ANMOL,nse,0.0
2024-02-23,," Date: 23"" February, 2024 
X R 
‘I_N_F L5t 99!LC050h 
Mob, 
: +91-9435046554, 
9876434000 
ANMOL INDL& LD 
Web : www.anmolindialtd.com 
| Android 
;: www.goo.g/DCvQBQ 
To 
The Listing Department 
National Stock Exchange of India Ltd 
Exchange Plaza, C-1, Block G 
Bandra Kurla Complex, 
Bandra (E) 
Mumbai- 400051 
NSE Scrip Code: ANMOL 
To 
The Deputy Manager 
Corporate Services Department 
Bombay Stock Exchange Limited 
25"" Floor, P J Towers 
Dalal Street, Fort 
Mumbai- 400001 
BSE Scrip Code: 542437 
Subject: Intimation of Resignation of Mrs. Nidhi Chopra, Independent Director 
Dear Sir(s), 
Pursuant to Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 
2015, this is to inform that Mrs. Nidhi Chopra (DIN: 09075403), has tendered her resignation as Director 
of the Company with effect from 23 February, 2024. 
The Company has received the confirmation from Mrs. Nidhi Chopra, that there are no other material 
reasons f",ANMOL,nse,0.0
2024-02-08,," ANMOL INDIA LTD ™ 
Web 
: www.anmolindialtd.com 
| Android 
: www.goo.gl/DCvQEQ 
- 
CA 
08"" February, 2024 
The Listing Department 
Corporate Service Department 
National Stock Exchange of India Ltd 
Bombay Stock Exchange Limited 
Exchange Plaza, C-1, Block G 
25 Floor, P J Towers 
Bandra Kurla Complex, 
Dalal Street, Fort 
Bandra (E), Mumbai- 400051 
Mumbai- 400001 
NSE Scrip Code: ANMOL 
BSE Scrip Code: 542437 
Sub: Announcement under Regulation 30 of SEBI (Listing Obligations and Disclosures Requirements) 
Regulations, 2015 
Dear Sirs, 
The Company in its board meeting held on 06"" February, 2023 has approved the unaudited Financial 
Results of the Company for the Third Quarter ended on 31 Decemebr, 2023. Please find enclosed 
Standalone Financial Statement Highlights for Q3FY24 vs Q3F23. 
This is for your information and records. 
Thanking You, 
Yours Faithfully, 
For Anmol 
India Limited 
~ 
Parabhjot Kaur 
Company Secretary & Compliance Officer 
M",ANMOL,nse,0.0
2024-02-06,," , 0876434000 
Web : www.anmolindialtd.com 
| Android 
: www.goo.gVDCvQEQ 
06"" February, 2024 
The Listing Department 
National Stock Exchange of India Ltd 
Exchange Plaza, C-1, Block G 
BandraKurla Complex, 
Bandra (E), Mumbai- 400051 
NSE Scrip Code:ANMOL 
Corporate Service Department 
Bombay Stock Exchange Limited 
25 Floor, P J Towers 
Dalal Street, Fort 
Mumbai- 400001 
BSE Scrip Code: 542437 
Sub: Disclosure under Regulation 30 & 33 of the SEBI (Listing Obligations and Disclosures Requirements) 
Regulations, 2015 
Ref.: Submission of Un- audited Standalone Financial Results for the Quarter ended 31° December, 
2023 
Dear Sirs, 
Pursuant to Regulation 30 of the SEBI (LODR) Regulations, 2015, we would like to inform you that the Board of 
Directors of the Company at its meeting held today i.e. Friday, 06"" February, 2024, inter alia considered and 
approved the un- audited Financial Results for the quarter ended 31* December, 2023. 
With regard to the above, ",ANMOL,nse,0.0
2024-02-06,," , 0876434000 
Web : www.anmolindialtd.com 
| Android 
: www.goo.gVDCvQEQ 
06"" February, 2024 
The Listing Department 
National Stock Exchange of India Ltd 
Exchange Plaza, C-1, Block G 
BandraKurla Complex, 
Bandra (E), Mumbai- 400051 
NSE Scrip Code:ANMOL 
Corporate Service Department 
Bombay Stock Exchange Limited 
25 Floor, P J Towers 
Dalal Street, Fort 
Mumbai- 400001 
BSE Scrip Code: 542437 
Sub: Disclosure under Regulation 30 & 33 of the SEBI (Listing Obligations and Disclosures Requirements) 
Regulations, 2015 
Ref.: Submission of Un- audited Standalone Financial Results for the Quarter ended 31° December, 
2023 
Dear Sirs, 
Pursuant to Regulation 30 of the SEBI (LODR) Regulations, 2015, we would like to inform you that the Board of 
Directors of the Company at its meeting held today i.e. Friday, 06"" February, 2024, inter alia considered and 
approved the un- audited Financial Results for the quarter ended 31* December, 2023. 
With regard to the above, ",ANMOL,nse,0.0
2024-01-29,," i R 
hl_N_"" L5t ssal.cosoh 
Mob, 
: +91-9435046554, 
9876434000 
ANMOL INDL& LD 
Web : www.anmolindialtd.com 
| Android 
;: www.goo.g/DCvQBQ 
Date: 29"" January, 2024 
To 
To 
The Listing Department 
The Deputy Manager 
National Stock Exchange of India Ltd 
Corporate Services Department 
Exchange Plaza, C-1, Block G 
Bombay Stock Exchange Limited 
Bandra Kurla Complex, 
25"" Floor, P J Towers 
Bandra (E) 
Dalal Street, Fort 
Mumbai- 400051 
Mumbai- 400001 
NSE Scrip Code: ANMOL 
BSE Scrip Code: 542437 
Subject: Intimation of Resignation of Director 
Dear Sir(s), 
Pursuant to Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 
2015, this is to inform that Mr. Sahil Aggarwal (DIN: 07269522), has tendered his resignation as Director 
of the Company with effect from 29 January, 2024. 
The Company has received the confirmation from Mr. Sahil Aggarwal, that there are no other material 
reasons for 
his resignation other tha",ANMOL,nse,0.0
2024-01-29,," i R 
hl_N_"" L5t ssal.cosoh 
Mob, 
: +91-9435046554, 
9876434000 
ANMOL INDL& LD 
Web : www.anmolindialtd.com 
| Android 
;: www.goo.g/DCvQBQ 
Date: 29"" January, 2024 
To 
To 
The Listing Department 
The Deputy Manager 
National Stock Exchange of India Ltd 
Corporate Services Department 
Exchange Plaza, C-1, Block G 
Bombay Stock Exchange Limited 
Bandra Kurla Complex, 
25"" Floor, P J Towers 
Bandra (E) 
Dalal Street, Fort 
Mumbai- 400051 
Mumbai- 400001 
NSE Scrip Code: ANMOL 
BSE Scrip Code: 542437 
Subject: Intimation of Resignation of Director 
Dear Sir(s), 
Pursuant to Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 
2015, this is to inform that Mr. Sahil Aggarwal (DIN: 07269522), has tendered his resignation as Director 
of the Company with effect from 29 January, 2024. 
The Company has received the confirmation from Mr. Sahil Aggarwal, that there are no other material 
reasons for 
his resignation other tha",ANMOL,nse,0.0
2024-01-16,," vw 
mn_p L5t 
99 
C050 
Mob, :+91-9435046: 
ANMOL INDL& 
LTD. ™ 
Web : www.anmolindialtd.com 
| Android 
: www.goo.gVDCvQ6Q 
Date: 16"" January, 2024 
To 
To 
The Listing Department 
The Deputy Manager 
National Stock Exchange of India Ltd 
Corporate Services Department 
Exchange Plaza, C-1, Block G 
Bombay Stock Exchange Limited 
Bandra Kurla Complex, 
25"" Floor, P J Towers 
Bandra (E) 
Dalal Street, Fort 
Mumbai- 400051 
Mumbai- 400001 
NSE Scrip Code: ANMOL 
BSE Scrip Code: 542437 
Subject: Outcome of Analyst Institutional Investor Meeting 
Dear Sir(s), 
Pursuant to Regulation 30 of the SEBI (Listing Obligations and Disclosure Requirements) Regulations, 
2015, we wish to inform you that during the Company’s Management one on one meeting with the 
Ventura Securities Limited, no Unpublished Price Sensitive Information pertaining to the Company was 
shared. 
We request to take the same on your records. 
Thanking You, 
For Anmol 
India Ltd 
Parabhjot ",ANMOL,nse,0.0
2024-01-16,," Date: 16'"" January, 2024 
CIN No. LW AR 
Mob. ‘T’Q\‘BM 
6554, Wﬁooﬂ 
ANMOL INDIA 
LTD.™ 
Web 
: www.anmolindialtd.com 
| Android 
; www.goo.gl/DCvQ6Q 
w57 
\« 
The Listing Department 
National Stock Exchange of India Ltd 
Exchange Plaza, C-1, Block G 
Bandra Kurla Complex, 
Bandra (E), Mumbai- 400051 
NSE Scrip Code: ANMOL 
Corporate Service Department 
Bombay Stock Exchange Limited 
25"" Floor, PJ Towers 
Dalal Street, Fort 
Mumbai- 400001 
BSE Scrip Code: 542437 
Dear Sir/ Ma’am, 
Sub: Certificate under Regulation 74(5) of the SEBI (Depositories and Participants) Regulations, 2018 
forthe quarter ended 31° December, 2023. 
In Compliance with Regulation 74(5) of SEBI (Depositories and Participants) Regulations, 2018, we are 
forwarding herewith 
a copy of the Certificate dated 09"" January, 2024, received from M/s Bigshare 
Services Pvt Ltd, the Registrar and Share Transfer Agent of the Company, for the quarter ended 31 
December, 2023. 
Kindly take the s",ANMOL,nse,0.0
2024-01-11,," Date: 11'"" January, 2024 
Web 
: www.anmolindialtd.com 
| Android 
: www.goo.gl/DCvQ6Q 
The Listing Department 
National Stock Exchange of India Ltd 
Exchange Plaza, C-1, Block G 
Bandra Kurla Complex, 
Bandra (E) 
Mumbai- 400051 
NSE Scrip Code: ANMOL 
Corporate Service Department 
Bombay Stock Exchange Limited 
25% Floor, P J Towers 
Dalal Street, Fort 
Mumbai- 400001 
BSE Scrip Code: 542437 
Sub: Intimation of Schedule of Analyst /Institutional Investor Meeting 
Dear Sir/Madam, 
Pursuant to the provision of Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) 
Regulations 2015, we hereby inform that Management of the Company shall engage in a one on one/group 
meeting with following Analyst/Investors virtually: 
Date 
Interaction with 
16"" January 2024 at 11.00 A.M. 
| Ventura Securities Ltd 
Note: Dates are subject to changes. Changes may happen due to exigencies on the part of investors/ 
Company. 
We request you to take the same on ",ANMOL,nse,0.0
2023-12-31,," Y 
s 
ANMOL 
Web 
: www.anmolindialtd.com 
| Android 
: www.goo.gl/DCvQ6Q 
Date: 30"" December, 2023 
The Listing Department 
Corporate Service Department 
National Stock Exchange of India Ltd 
Bombay Stock Exchange Limited 
Exchange Plaza, C-1, Block G 
25"" Floor, P J Towers 
BandraKurla Complex, 
Dalal Street, Fort 
Bandra (E) 
Mumbai- 400001 
Mumbai- 400051 
NSE Scrip Code: ANMOL 
BSE Scrip Code: 542437 
Sub: Closure of Trading Window 
In compliance with the SEBI (Prohibition of Insider Trading) Regulations, 2015 and SEBI (Prohibition of 
Insider Trading) Amendment Regulations, 2018 read with BSE Circular Ref No. LIST/COMP/01/2019-20 
dated 02"" April, 2019, it is hereby informed that the “Trading Window” for dealing in the securities of 
the Company will remain closed for all designated persons and persons having access to Unpublished 
Price Sensitive Information with effect from 01% January, 2024 
till the expiry of 48 hours after the 
declaration of Fina",ANMOL,nse,0.0
2023-12-20,," 20t December, 2023 
, 0876434000 
Web : www.anmolindialtd.com 
| Android 
: www.goo.g/DCvQEQ 
The Listing Department 
National Stock Exchange of India Ltd 
Exchange Plaza, C-1, Block G 
Bandra Kurla Complex, 
Bandra (E), Mumbai- 400051 
NSE Scrip Code: ANMOL 
Corporate Service Department 
Bombay Stock Exchange Limited 
25t Floor, P J Towers 
Dalal Street, Fort 
Mumbai- 400001 
BSE Scrip Code: 542437 
Sub: Announcement under Regulation 30 on winning the Certificate of Recognition for Excellence in Supply 
Chain & Global Sourcing 
Dear Sirs, 
We wish to inform that the Company has been facilitated for exemplary contribution towards the society for 
Excellence in Supply Chain & Global Sourcing from Optimal Media Solutions, the Times Group. 
Please find attached herewith the copy of the Certificate of Recognition. 
This is for your information and record. 
Thanking You, 
Yours Faithfully, 
For Anmol India Limited 
VIJAY 
KUMAR 
Vijay Kumar 
Managing Director &",ANMOL,nse,0.0
2023-12-15,," 15 December, 2023 
, 0876434000 
Web : www.anmolindialtd.com 
| Android 
: www.goo.g/DCvQEQ 
The Listing Department 
National Stock Exchange of India Ltd 
Exchange Plaza, C-1, Block G 
Bandra Kurla Complex, 
Bandra (E), Mumbai- 400051 
NSE Scrip Code: ANMOL 
Corporate Service Department 
Bombay Stock Exchange Limited 
25 Floor, P J Towers 
Dalal Street, Fort 
Mumbai- 400001 
BSE Scrip Code: 542437 
Sub: Regulation 30 of SEBI (Listing Obligation and Disclosure Requirements) Regulations, 2015 
Dear Sirs, 
Pursuant to Regulation 30 of the SEBI (LODR) Regulations, 2015, we would like to inform you that the Board of 
Directors of the Company at its meeting held today i.e. Friday, 15! December, 2023, have inter-alia considered 
and approved the following: 
1. 
Toreview and plan various avenues for the growth of the Company, organically and inorganically, for 
next five years. 
2. 
Raising of Funds from QIBs for meeting working capital requirements and acquisitions, ",ANMOL,nse,0.0
2023-12-14,," Date: 14th December, 2023 
The Listing Department 
National Stock Exchange of India Ltd 
Exchange Plaza, C-1, Block G 
BandraKurla Complex,  
Bandra (E) 
Mumbai- 400051 
NSE Scrip Code:ANMOL 
Corporate Service Department 
Bombay Stock Exchange Limited 
25th Floor, P J Towers 
Dalal Street, Fort 
Mumbai- 400001 
BSE Scrip Code: 542437 
Sub: Disclosures under sub-regulation 6 of regulation 10 of SEBI (Substantial Acquisition of Shares and 
Takeover) Regulations, 2011 
Please find enclosed herewith disclosure received under sub-regulation 6 of Regulation 10 of SEBI 
(Substantial Acquisition of Shares and Takeover) Regulations, 2011 from Mr. Tilak Raj (The Acquirer). 
You are requested to kindly take the same on your records. 
For and on behalf of Promoter Group of 
Anmol India Limited 
Vijay Kumar 
Director 
DIN: 00574900 
Place: Ludhiana 
Date: 14th December, 2023 
Encl: As Above 
VIJAY 
KUMAR
Digitally signed 
by VIJAY KUMAR 
Date: 2023.12.14 
10:58:19 +0",ANMOL,nse,0.0
2023-12-14,," v9 
h.¥. 
No. 
: AN 
|. A 
OX 
Mob. 
+ 
+91-9435046554, 9876434000 
x 
i 
Web 
: www.anmolindialtd.com 
| Android 
: www.goo.gl/DCvQ6Q 
Date: 14%"" December, 2023 
The Listing Department 
National Stock Exchange of India Ltd 
Exchange Plaza, C-1, Block G 
BandraKurla Complex, 
Bandra (E) 
Mumbai- 400051 
NSE Scrip Code:ANMOL 
Corporate Service Department 
Bombay Stock Exchange Limited 
25% Floor, P J Towers 
Dalal Street, Fort 
Mumbai- 400001 
BSE Scrip Code: 542437 
Sub: Disclosures under sub-regulation 6 of regulation 10 of SEBI (Substantial Acquisition of Shares and 
Takeover) Regulations, 2011 
Please find enclosed herewith disclosure received under sub-regulation 
6 of Regulation 
10 of SEBI 
{Substantial Acquisition of Shares and Takeover) Regulations, 2011 from Mr. Tilak Raj {The Acquirer). 
You are requested to kindly take the same on your records. 
For and on behalf of Promoter Group of 
Anmol India Limited 
Digitally signed 
VIJAY 
by VI",ANMOL,nse,0.0
2023-12-04,," o 
CIN No. 
: L51909PB1998PLC050300 
Mob. 
: +91-9435046554, 9876434000 
ANMOL INDIA LTD. 
Web 
- wvav.anmolindialtd com 
| Android 
 www goo gl DC/060 
ANM™L, 
04"" December, 2023 
The Listing Department 
Corporate Service Department 
National Stock Exchange of India Ltd 
Bombay Stock Exchange Limited 
Exchange Plaza, C-1, Block G 
25 Floor, P J Towers 
Bandra Kurla Complex, 
Dalal Street, Fort 
Bandra (E), Mumbai- 400051 
Mumbai- 400001 
NSE Scrip Code: ANMOL 
BSE Scrip Code: 542437 
Sub: Disclosures under Regulation 10(5) of SEBI (Substantial Acquisition of Shares and Takeovers) 
Regulations, 2011 
Dear Sirs, 
Notice 
is hereby given pursuant to Regulation 
10(1)(a)(ii) read with regulation 10(5) 
of the SEBI 
(Substantial Acquisition of Shares and Takeovers) Regulations, 2011, that Mr. Tilak Raj member_of 
promoter group of Anmol India limited (‘the company’/the Target Company’) 
is proposing to acquire 
7790000 shares of the Target company from Mr.",ANMOL,nse,0.0
2023-11-09,," a 
&) 
Rh. No. : 
w. » 
Ww. | 
Mob. a, 
| 046554, 7h 
ANMOL IND 
Web 
: www.anmolindialtd.com 
| Android 
: fs SIE 
09"" November, 2023 
The Listing Department 
Corporate Service Department 
National Stock Exchange of India Ltd 
Bombay Stock Exchange Limited 
Exchange Plaza, C-1, Block G 
25% Floor, P J Towers 
Bandra Kurla Complex, 
Dalal Street, Fort 
Bandra (E), Mumbai- 400051 
Mumbai- 400001 
NSE Scrip Code: ANMOL 
BSE Scrip Code: 542437 
Sub: Announcement under Regulation 30 of SEBI (Listing Obligations and Disclosures Requirements) 
Regulations, 2015 
Dear Sirs, 
The Company in its board meeting held on November 07, 2023 has approved the unaudited Financial 
Results of the Company for the Second Quarter ended on 30"" September, 2023. Please find enclosed 
Standalone Financial Statement Highlights for Q2FY24 vs Q2F23. 
This is for your information and records. Thanking You, 
Yours Faithfully, 
For Anmol India Limited 
Parabhjot Kaur 
Company Secret",ANMOL,nse,0.0
2023-11-07,," 07"" November, 2023 
L51&199 
LCOS 
o;h 
Mob. ,+”§1‘§ 35046554, 9 000 
ANMOL INDIA 
Web 
: www.anmolindialtd.com 
| Android 
: www.goo.gl/DCvQ6Q 
The Listing Department 
National Stock Exchange of India Ltd 
Exchange Plaza, C-1, Block G 
Corporate Service Department 
Bombay Stock Exchange Limited 
25 Floor, P J Towers 
Dalal Street, Fort 
Mumbai- 400001 
Bandra Kurla Complex, 
Bandra (E) 
Mumbai- 400051 
NSE Scrip Code: ANMOL 
BSE Scrip Code: 542437 
Sub: Announcement under Regulation 30 of SEBI (LODR) Regulations, 2015- Business Update 
Dear Sirs, 
Anmol India Ltd. one of the leading players in Supply chain management for commodity trade 
has in its board meeting held on November 07th, 2023 approved the unaudited Financial 
Results of the Company for the Quarter and Half Year ended 30th September, 2023. 
In the coming months, Anmol India Ltd 
is strategically placing 
a stronger emphasis on 
technology-driven solutions to elevate our business operations. ",ANMOL,nse,0.5706619024276733
2023-11-07,," 07"" November, 2023 
O 
L 
s -g 
kﬁ%%‘lﬂ 
PE1998PLC050 
ANMOL I 
%Tl’ 
Web : www.anmolindialtd.com 
| Android 
: www.goo.gl/DCvQ6Q 
The Listing Department 
National Stock Exchange of India Ltd 
Exchange Plaza, C-1, Block G 
Bandra Kurla Complex, 
Bandra (E) 
Mumbai- 400051 
NSE Scrip Code: ANMOL 
Corporate Service Department 
Bombay Stock Exchange Limited 
25 Floor, P J Towers 
Dalal Street, Fort 
Mumbai- 400001 
BSE Scrip Code: 542437 
Sub: Submission of half yearly Disclosure on Related Party Transactions 
Dear Sirs, 
In compliance with Regulation 23(9) of SEBI (Listing Obligation and Disclosure Requirements), 2015, we 
submit herewith the disclosure on Related Party Transactions on standalone basis 
for the half year ended 
30t September, 2023. 
This is for your information and records. 
Thanking You, 
Yours Faithfully, 
For Anmol 
India Limited 
Parabhjot Kaur 
Company Secretary & Compliance Officer 
Encl.: 
As Above 
REGD. OFFICE 
BRANCH OFFI",ANMOL,nse,0.0
2023-11-07,," (AW AR 
) 
y 
Mob. 
: #91-9435046554, 9876434000 
ANMOL 
INDIA 
LTD.™ 
Web : www.anmolindialtd.com 
| Android 
: www.goo gi/DCvQ6Q 
07 November, 2023 
The Listing Department 
Corporate Service Department 
National Stock Exchange of India Ltd 
Bombay Stock Exchange Limited 
Exchange Plaza, C-1, Block G 
25 Floor, P J Towers 
Bandra Kurla Complex, 
Dalal Street, Fort 
Bandra (E), Mumbai- 400051 
Mumbai- 400001 
NSE Scrip Code: ANMOL 
BSE Scrip Code: 542437 
Sub: Disclosure under Regulation 30 & 33 of the SEBI (Listing Obligations and Disclosures Requirements) 
Regulations, 2015 
Ref: Submission of Un-audited Standalone Financial Results for the Quarter and half year ended 30"" 
September, 2023 
Dear Sirs, 
Pursuant to Regulation 30 of the SEBI (LODR) Regulations, 2015, we hereby inform you that the Board of 
Directors of the Company at its meeting held on today i.e. 07"" November, 2023 inter alia considered and 
approved the Un- audited Financial Results for ",ANMOL,nse,0.0
2023-10-12,," Date: 30"" September, 2023 
L51 
199%& 
ANMOL FI%IA D 
Web 
: www.anmolindialtd.com 
| Android : www.goo.g/DCvQ8Q 
The Listing Department 
National Stock Exchange of India Ltd 
Exchange Plaza, C-1, Block G 
Bandra Kurla Complex, 
Bandra (E), Mumbai- 400051 
NSE Scrip Code: ANMOL 
Corporate Service Department 
Bombay Stock Exchange Limited 
25"" Floor, P J Towers 
Dalal Street, Fort 
Mumbai- 400001 
BSE Scrip Code: 542437 
Dear Sir/ Ma’am, 
Sub: Certificate under Regulation 74(5) of the SEBI (Depositories and Participants) Regulations, 2018 
for the quarter ended 30"" September, 2023. 
In Compliance with Regulation 74(5) of SEBI (Depositories and Participants) Regulations, 2018, we are 
forwarding herewith 
a copy of the Certificate dated 05% October, 2023, received from M/s Blgshare 
Services Pvt Ltd, the Registrar and Share Transfer Agent of the Company, for the quarter ended 3o 
September, 2023. 
Kindly take the same on your record. 
Thanking You, 
For Anmol",ANMOL,nse,0.0
2023-09-30,," o I 
\%/‘ 
Mob., 
: #91- 
S 
000 
ANMOL Iﬁﬁm@ﬂﬁ 
Web : www.anmolindialtd.com 
| Andreid : www.goo.g/DCvQ6Q 
Date: 30"" September, 2023 
To 
To 
The Listing Department 
The Deputy Manager 
National Stock Exchange of India Ltd 
Corporate Services Department 
Exchange Plaza, C-1, Block G 
Bombay Stock Exchange Limited 
Bandra Kurla Complex, 
25"" Floor, P J Towers 
Bandra (E) 
Dalal Street, Fort 
Mumbai- 400051 
Mumbai- 400001 
NSE Scrip Code: ANMOL 
BSE Scrip Code: 542437 
Subject: Closure of Trading Window 
Dear Sir(s), 
In Compliance with the SEBI (Prohibition of Insider Trading) Regulations, 2015 and SEBI (Prohibition of 
Insider Trading) (Amendment) Regulations, 2018 read with BSE Circular Ref. No. LIST/COMP/01/2019-20 
dated 2nd April, 2019, it is hereby informed that the ""Trading Window"" for dealing in the securities of 
the Company will remain closed for all Designated Persons and persons having access to Unpublished 
Price Sensitive Information with ",ANMOL,nse,0.0
2023-09-12,," SL 
Rh. 
AW 
AN 
L 
Mob. 491:9435046554, 9876434000 
ANMOL INDIA 
Web 
: www.anmolindialtd.com 
| Android 
: www.goo.gl/DCvQ6Q 
§."" 
{S 
Date: 12% September, 2023 
To 
To 
The Listing Department 
The Deputy Manager 
National Stock Exchange of India Ltd 
Corporate Services Department 
Exchange Plaza, C-1, Block G 
Bombay Stock Exchange Limited 
Bandra Kurla Complex, 
25th Floor, P J Towers 
Bandra (E) 
Dalal Street, Fort 
Mumbai- 400051 
Mumbai- 400001 
NSE Scrip Code: ANMOL 
BSE Scrip Code: 542437 
Sub: Submission of Voting Results of the Postal Ballot pursuant to Regulation 44 of SEBI (Listing 
Obligations and Disclosure Requirements) Regulations, 2015 
Dear Sir, 
This 
is to inform you that the Company had issued Postal Ballot Notice dated 10% August, 2023, pursuant to the 
provisions of Section 110 
of the Companies Act, 2013 read with Rule 22 of the Companies (Management and 
Administration) Rules, 2014 for seeking approval of the Members of the",ANMOL,nse,0.0
2023-08-10,," 5 
- No. 
: Zh. | 
Mob. : +91-0435046554, 9876434000 
ANMOL INDIA LTD 
Web 
: www.anmolindialtd.com 
| Android 
: www.goo.gl/DCvQ6Q 
7 O 
Pa 
Date: 10th August, 2023 
To 
To 
The Listing Department 
The Deputy Manager 
National Stock Exchange of India Ltd 
Corporate Services Department 
Exchange Plaza, C-1, Block G 
Bombay Stock Exchange Limited 
Bandra Kurla Complex, 
25% Floor, P J Towers 
Bandra (E) 
Dalal Street, Fort 
Mumbai- 400051 
Mumbai- 400001 
NSE Scrip Code: ANMOL 
BSE Scrip Code: 542437 
Sub: Submission of Voting Results of the 25"" Annual General Meeting of the Anmol India Limited held 
on 10% August, 2023 
Dear Sir, 
We hereby inform that the 25"" AGM of the Company was held on 09% August, 2023 at 10:00 A.M. at the 
Registered Office at 2/43, 2nd Floor, Block B, Aggar Nagar, Ludhiana, Punjab- 141001. All the items of the 
business contained 
in the Notice of the AGM dated 09"" August, 2023, were transacted and passed by the 
Members. 
In ",ANMOL,nse,0.0
2023-08-10,," Web 
: www.anmolindialtd.com 
| Android 
: www.goo.gl/DCvQ6Q 
10% August, 2023 
The Listing Department 
Corporate Service Department 
National Stock Exchange of India Ltd 
Bombay Stock Exchange Limited 
Exchange Plaza, C-1, Block G 
25% Floor, P J Towers 
BandraKurla Complex, 
Dalal Street, Fort 
Bandra (E), Mumbai- 400051 
Mumbai- 400001 
NSE Scrip Code:ANMOL 
BSE Scrip Code: 542437 
Sub: Regulation 30 of SEBI (Listing Obligation and Disclosure Requirements) Regulations, 2015 
Dear Sirs, 
Pursuant to Regulation 30 of the SEBI (LODR) Regulations, 2015, we would like to inform you that the Board 
of Directors of the Company 
at 
its meeting held today i.e. Thursday, 10"" August, 2023, have inter-alia 
considered and approved the following: 
1. 
Increase in the Authorized Share Capital of the Company from existing Rs. 57 Crores to Rs. 77 Crores 
and consequent alteration in the Capital Clause of the Memorandum of Association of the Company, 
subject to the appro",ANMOL,nse,0.6281368732452393
2023-08-09,," NP 
Rh. y 
: 49 
4 
&) 
Mob. 
: +91-0435046554, 9876434000 
ANMOL INDIA 
Web 
: www.anmolindialtd.com 
| Android 
: www.goo.gl/DCvQ6Q 
09th August, 2023 
The Listing Department 
Corporate Service Department 
National Stock Exchange of India Ltd 
Bombay Stock Exchange Limited 
Exchange Plaza, C-1, Block G 
25th Floor, P J Towers 
Bandra Kurla Complex, 
Dalal Street, Fort 
Bandra (E) 
Mumbai- 400001 
Mumbai- 400051 
NSE Scrip Code: ANMOL 
BSE Scrip Code: 542437 
Sub: Outcome of 25t* Annual General Meeting 
Dear Sirs, 
As 
per Regulation 
30 
of Securities 
and Exchange Board 
of India 
(Listing Obligations 
& 
Disclosure Requirements), 2015, we hereby inform you that the 25% Annual General Meeting of 
the Company was held on Wednesday, the 09th August, 2023 at the Registered Office of the 
Company at 2/43, 27d Floor, Block B, Aggar Nagar, Ludhiana, Punjab- 141001 at 10.00 A.M. 
through physical mode. 
The requisite quorum being present, the meeting",ANMOL,nse,0.0
